Blue,2934,1068
Blue,2970,1140
Blue,2998,1206
Blue,3040,1265
Blue,3078,1322
Blue,3119,1389
Blue,3165,1453
Blue,3209,1509
Blue,3165,772
Blue,3209,831
Blue,3250,896
Blue,3289,957
Blue,3330,1024
Blue,3358,1080
Blue,3399,1142
Blue,3422,1204
Blue,3463,1265
Blue,3504,1324
Yellow/Blue/Green,3186,148
Yellow/Blue/Green,3137,213
Yellow/Blue/Green,3086,254
Yellow/Blue/Green,3024,300
Yellow/Blue/Green,2965,351
Yellow/Blue/Green,2901,392
Yellow/Blue/Green,2844,426
Yellow/Blue/Green,2788,472
Yellow/Blue/Green,2729,505
Yellow/Blue/Green,2662,546
Yellow/Blue/Green,2505,631
Yellow/Blue/Green,2454,662
Yellow/Blue/Green,2398,700
Yellow/Blue/Green,2331,739
Yellow/Blue/Green,2269,775
Yellow/Blue/Green,2208,806
Yellow/Blue/Green,2146,842
Yellow/Blue/Green,2087,878
Yellow/Blue/Green,1917,980
Yellow/Blue/Green,1853,1016
Yellow/Blue/Green,1794,1050
Yellow/Blue/Green,1735,1086
Yellow/Blue/Green,1671,1124
Yellow/Blue/Green,1609,1160
Yellow/Blue/Green,1545,1196
Yellow/Blue/Green,1494,1224
Yellow/Blue/Green,1427,1263
Yellow/Blue/Green,1381,1304
Yellow/Blue/Green,1214,1407
Yellow/Blue/Green,1145,1442
Yellow/Blue/Green,1091,1476
Yellow/Blue/Green,1024,1514
Yellow/Blue/Green,960,1543
Yellow/Blue/Green,903,1584
Yellow/Blue/Green,847,1622
Yellow/Blue/Green,788,1663
Yellow/Blue/Green,718,1704
Yellow/Blue/Green,662,1735
Yellow/Blue/Green,508,1848
Yellow/Blue/Green,451,1900
Yellow/Blue/Green,395,1951
Yellow/Blue/Green,338,2002
Yellow/Blue/Green,292,2054
Yellow/Blue/Green,243,2102
Yellow/Blue/Green,197,2167
Yellow/Blue/Green,128,2218
Handicap,3001,1561
Handicap,3075,1676
Handicap,3312,2205
Handicap,3363,2349
Yellow/Blue/Green,2847,1296
Yellow/Blue/Green,2883,1358
Yellow/Blue/Green,2932,1425
Yellow/Blue/Green,2970,1491
Yellow/Blue/Green,3199,1835
Yellow/Blue/Green,3235,1905
Yellow/Blue/Green,3253,1959
Yellow/Blue/Green,3278,2061
Yellow/Blue/Green,3304,2136
Yellow/Blue/Green,3414,2487
