Yellow,744,1047
Yellow,862,1047
Yellow,975,1045
Yellow,1091,1050
Yellow,1209,1045
Yellow,1322,1045
Yellow,1437,1037
Yellow,1545,1039
Yellow,1668,1045
Yellow,1774,1045
Yellow,1925,1052
Yellow,2051,1052
Yellow,2177,1052
Yellow,2280,1047
Yellow,2410,1045
Yellow,2521,1042
Yellow,2636,1045
Yellow,2749,1055
Yellow,2860,1055
Yellow,2980,1060
Yellow,3535,1635
Yellow,3430,1635
Yellow,3301,1640
Yellow,3188,1640
Yellow,3078,1638
Yellow,2860,1645
Yellow,2775,1645
Yellow,2665,1645
Yellow,2570,1643
Yellow,2446,1640
Yellow,2333,1635
Yellow,2043,1630
Yellow,1928,1632
Yellow,1805,1632
Yellow,1702,1625
Yellow,1597,1630
Yellow,1335,1640
Yellow,1214,1632
Yellow,1101,1635
Yellow,985,1630
Yellow,860,1635
Yellow,749,1638
Yellow,629,1640
Yellow,523,1645
Yellow,423,1645
Yellow,305,1648
Yellow,166,1635
University,598,1042
University,500,1042
University,380,1039
University,277,1037
University,154,1032
