Yellow/Green,1015,2293
Yellow/Green,1009,2233
Yellow/Green,1012,2182
Yellow/Green,1012,2145
Yellow/Green,1018,2105
Yellow/Green,1021,2051
Yellow/Green,1024,2002
Yellow/Green,1027,1962
Yellow/Green,1032,1640
Yellow/Green,1032,1686
Yellow/Green,1021,1725
Yellow/Green,932,1412
Yellow/Green,884,1412
Yellow/Green,844,1412
Yellow/Green,798,1409
Yellow/Green,767,1409
Yellow/Green,727,1406
Yellow/Green,684,1403
Yellow/Green,641,1403
Yellow/Green,610,1400
Yellow/Green,573,1403
Yellow/Green,536,1400
Yellow/Green,487,1412
Yellow/Green,134,967
Yellow/Green,154,1004
Yellow/Green,174,1032
Yellow/Green,196,1069
Yellow/Green,219,1106
Yellow/Green,242,1138
Yellow/Green,253,1155
Yellow/Green,282,1198
Yellow/Green,299,1232
Yellow/Green,319,1266
Yellow/Green,336,1306
Yellow/Green,356,1343
Yellow/Green,436,1409
Yellow/Green,721,1249
Yellow/Green,676,1249
Yellow/Green,639,1249
Yellow/Green,607,1249
Yellow/Green,562,1249
Yellow/Green,718,1161
Yellow/Green,681,1161
Yellow/Green,641,1161
Yellow/Green,599,1155
Yellow/Green,564,1155
Yellow/Green,530,1161
Yellow/Green,493,1152
Yellow/Green,1241,1260
Yellow/Green,1235,1226
Yellow/Green,1235,1175
Yellow/Green,1229,1135
Yellow/Green,1229,1052
Yellow/Green,1229,1007
Yellow/Green,1223,961
Yellow/Green,1226,912
Yellow/Green,1226,875
Yellow/Green,1035,1172
Yellow/Green,1041,1132
Yellow/Green,1044,1089
Yellow/Green,1041,1047
Yellow/Green,1041,1007
Yellow/Green,1044,961
Yellow/Green,1041,910
Yellow/Green,947,958
Yellow/Green,947,1007
Yellow/Green,944,1049
Yellow/Green,938,1092
Yellow/Green,941,1132
Yellow/Green,941,1175
Yellow/Green,724,969
Yellow/Green,681,972
Yellow/Green,639,975
Yellow/Green,601,972
Yellow/Green,559,972
Yellow/Green,524,972
Yellow/Green,487,969
Yellow/Green,447,975
Yellow/Green,405,969
Yellow/Green,362,975
Yellow/Green,322,850
Yellow/Green,370,853
Yellow/Green,410,855
Yellow/Green,447,853
Yellow/Green,482,850
Yellow/Green,527,853
Yellow/Green,567,847
Yellow/Green,604,850
Yellow/Green,641,850
Yellow/Green,687,847
Yellow/Green,724,850
Yellow/Green,1178,678
Yellow/Green,1132,676
Yellow/Green,1086,676
Yellow/Green,1044,681
Yellow/Green,995,676
Yellow/Green,952,676
Yellow/Green,907,676
Yellow/Green,867,676
Yellow/Green,815,676
Yellow/Green,775,676
Yellow/Green,733,678
Yellow/Green,693,678
Yellow/Green,647,681
Yellow/Green,610,678
Yellow/Green,564,681
Yellow/Green,516,681
Yellow/Green,427,678
Yellow/Green,387,678
Yellow/Green,348,678
Yellow/Green,305,676
Yellow/Green,253,673
Yellow/Green,1377,664
Yellow/Green,1423,664
Yellow/Green,1474,667
Yellow/Green,1529,667
Yellow/Green,1606,664
Yellow/Green,1654,664
Yellow/Green,1711,664
Yellow/Green,1760,664
Yellow/Green,1811,664
Yellow/Green,1851,664
Yellow/Green,1894,661
Yellow/Green,1942,661
Yellow/Green,1988,661
Yellow/Green,2019,656
Yellow/Green,2059,659
Yellow/Green,2119,661
Yellow/Green,2327,1132
Yellow/Green,2327,1058
Yellow/Green,2327,1015
Yellow/Green,2325,981
Yellow/Green,2322,935
Yellow/Green,2322,904
Yellow/Green,2313,861
Yellow/Green,2245,867
Yellow/Green,2236,1092
Yellow/Green,2242,1047
Yellow/Green,2242,989
Yellow/Green,2236,932
Yellow/Green,2664,813
Yellow/Green,2727,813
Yellow/Green,2773,815
Yellow/Green,2812,807
Yellow/Green,2850,807
Yellow/Green,2347,639
Yellow/Green,2396,644
Yellow/Green,2439,644
Yellow/Green,2476,644
Yellow/Green,2533,644
Yellow/Green,2596,647
Yellow/Green,2638,647
Yellow/Green,2681,647
Yellow/Green,2730,644
Yellow/Green,2764,644
Yellow/Green,2804,633
Yellow/Green,2850,639
Yellow/Green,3303,636
Yellow/Green,3252,630
Yellow/Green,3215,636
Yellow/Green,3175,633
Yellow/Green,3132,633
Yellow/Green,3098,633
Yellow/Green,3061,630
Yellow/Green,3029,630
Yellow/Green,2986,630
Yellow/Green,2941,630
Yellow/Green,3297,810
Yellow/Green,3255,807
Yellow/Green,3209,807
Yellow/Green,3166,807
Yellow/Green,3123,795
Yellow/Green,3075,801
Yellow/Green,3029,795
Yellow/Green,2995,795
Yellow/Green,2964,795
Yellow/Green,2932,793
Yellow/Green,3394,641
Yellow/Green,3443,636
Yellow/Green,3474,639
Yellow/Green,3520,630
Yellow/Green,3560,630
Yellow/Green,3394,815
Yellow/Green,3434,821
Yellow/Green,3483,818
Yellow/Green,1209,2379
Yellow/Green,1198,2479
Yellow/Green,1018,1774
